city_norm,item_id,month,forecasted_qty
ajmer,10005893,2025-12-01,14.431307
akola,10005893,2025-12-01,5.2056108
aligarh,10005893,2025-12-01,15.236728
alwar,10005893,2025-12-01,5.265676
ambala,10005893,2025-12-01,9.290043
amravati,10005893,2025-12-01,5.2056108
amritsar,10005893,2025-12-01,112.75404
anand,10005893,2025-12-01,5.618812
asansol,10005893,2025-12-01,6.0919995
aurangabad,10005893,2025-12-01,5.3824754
ayodhya,10005893,2025-12-01,5.2056108
bahadurgarh,10005893,2025-12-01,5.2056108
ballari,10005893,2025-12-01,5.2056108
bardhaman,10005893,2025-12-01,17.553572
bareilly,10005893,2025-12-01,12.434203
batala,10005893,2025-12-01,3.2293549
bathinda,10005893,2025-12-01,7.277601
begusarai,10005893,2025-12-01,4.2373595
belgaum,10005893,2025-12-01,6.7979317
bengaluru,10005893,2025-12-01,690.56903
berhampur,10005893,2025-12-01,6.3893867
bhagalpur,10005893,2025-12-01,8.303772
bharuch,10005893,2025-12-01,5.2056108
bhavnagar,10005893,2025-12-01,5.3824754
bhimavaram,10005893,2025-12-01,5.2056108
bhiwadi,10005893,2025-12-01,7.9218345
bhiwani,10005893,2025-12-01,5.2056108
bhopal,10005893,2025-12-01,47.595905
bhubaneswar,10005893,2025-12-01,26.86839
bhuj,10005893,2025-12-01,5.2056108
bidar,10005893,2025-12-01,5.2056108
bijapur,10005893,2025-12-01,5.2056108
bikaner,10005893,2025-12-01,5.2056108
bokaro,10005893,2025-12-01,5.2056108
chandigarh,10005893,2025-12-01,80.33419
chandrapur,10005893,2025-12-01,5.2056108
chennai,10005893,2025-12-01,222.21422
coimbatore,10005893,2025-12-01,22.223896
cuttack,10005893,2025-12-01,3.1679447
darbhanga,10005893,2025-12-01,5.2056108
davanagere,10005893,2025-12-01,5.2056108
dehradun,10005893,2025-12-01,60.526707
delhi,10005893,2025-12-01,1060.8744
deoghar,10005893,2025-12-01,3.6411307
deoria,10005893,2025-12-01,5.2056108
dhanbad,10005893,2025-12-01,7.753568
dharamshala,10005893,2025-12-01,4.4250855
dharwad,10005893,2025-12-01,5.2056108
durg,10005893,2025-12-01,7.523146
durgapur,10005893,2025-12-01,10.898611
eluru,10005893,2025-12-01,5.2056108
erode,10005893,2025-12-01,6.3893867
faridabad,10005893,2025-12-01,111.80049
fatehpur,10005893,2025-12-01,5.2056108
firozabad,10005893,2025-12-01,5.2056108
firozpur,10005893,2025-12-01,2.403036
gandhidham,10005893,2025-12-01,6.0919995
gaya,10005893,2025-12-01,5.0396233
ghaziabad,10005893,2025-12-01,173.31085
goa,10005893,2025-12-01,132.21353
gonda,10005893,2025-12-01,5.2056108
gorakhpur,10005893,2025-12-01,8.045008
gulbarga,10005893,2025-12-01,6.0919995
guntur,10005893,2025-12-01,5.2056108
gurgaon,10005893,2025-12-01,440.0443
guwahati,10005893,2025-12-01,51.636883
gwalior,10005893,2025-12-01,10.801084
haldwani,10005893,2025-12-01,14.983529
hamirpur,10005893,2025-12-01,5.0396233
hapur,10005893,2025-12-01,5.2056108
haridwar,10005893,2025-12-01,6.605366
hassan,10005893,2025-12-01,5.2056108
hazaribagh,10005893,2025-12-01,5.2056108
hisar,10005893,2025-12-01,6.235169
hoshiarpur,10005893,2025-12-01,3.3417892
hosur,10005893,2025-12-01,2.81481
hubli,10005893,2025-12-01,5.2056108
hyderabad,10005893,2025-12-01,414.65118
jabalpur,10005893,2025-12-01,11.661999
jaipur,10005893,2025-12-01,187.699
jalandhar,10005893,2025-12-01,72.75867
jalgaon,10005893,2025-12-01,5.2056108
jammu,10005893,2025-12-01,32.589966
jamnagar,10005893,2025-12-01,6.341598
jamshedpur,10005893,2025-12-01,13.054741
jaunpur,10005893,2025-12-01,5.2056108
jhansi,10005893,2025-12-01,5.3824754
jodhpur,10005893,2025-12-01,15.417247
kaithal,10005893,2025-12-01,5.2056108
kakinada,10005893,2025-12-01,5.2056108
kanpur,10005893,2025-12-01,130.7606
kapurthala,10005893,2025-12-01,3.2293549
karnal,10005893,2025-12-01,7.0471783
khanna,10005893,2025-12-01,2.81481
kharagpur,10005893,2025-12-01,6.962384
kharar,10005893,2025-12-01,23.58564
kochi,10005893,2025-12-01,108.10902
kolhapur,10005893,2025-12-01,5.2056108
kolkata,10005893,2025-12-01,1127.596
kota,10005893,2025-12-01,17.849243
kotdwar,10005893,2025-12-01,5.2056108
kottayam,10005893,2025-12-01,7.6463146
kozhikode,10005893,2025-12-01,12.792801
kurukshetra,10005893,2025-12-01,5.265676
lakhimpur,10005893,2025-12-01,5.2056108
latur,10005893,2025-12-01,5.2056108
lucknow,10005893,2025-12-01,167.82306
ludhiana,10005893,2025-12-01,110.620926
madurai,10005893,2025-12-01,5.2056108
mangaluru,10005893,2025-12-01,12.792801
manipal,10005893,2025-12-01,12.246686
mathura,10005893,2025-12-01,7.523146
meerut,10005893,2025-12-01,17.328964
mehsana,10005893,2025-12-01,5.2056108
modinagar,10005893,2025-12-01,5.0396233
moga,10005893,2025-12-01,5.2056108
mohali,10005893,2025-12-01,67.59121
moradabad,10005893,2025-12-01,7.630399
mumbai,10005893,2025-12-01,673.881
muzaffarnagar,10005893,2025-12-01,5.3824754
muzaffarpur,10005893,2025-12-01,5.4528236
mysore,10005893,2025-12-01,13.864608
nadiad,10005893,2025-12-01,5.2056108
nagpur,10005893,2025-12-01,24.637413
nanded,10005893,2025-12-01,5.2056108
nashik,10005893,2025-12-01,9.424503
navsari,10005893,2025-12-01,5.2056108
nellore,10005893,2025-12-01,5.3824754
nizamabad,10005893,2025-12-01,2.81481
noida,10005893,2025-12-01,307.8441
palwal,10005893,2025-12-01,5.2056108
panchkula,10005893,2025-12-01,24.444956
panipat,10005893,2025-12-01,10.075254
pathankot,10005893,2025-12-01,2.7561698
patiala,10005893,2025-12-01,32.786114
patna,10005893,2025-12-01,35.297325
phagwara,10005893,2025-12-01,4.866365
prayagraj,10005893,2025-12-01,23.184439
puducherry,10005893,2025-12-01,5.2056108
pune,10005893,2025-12-01,247.84871
puri,10005893,2025-12-01,5.2056108
purnia,10005893,2025-12-01,5.2056108
raebareli,10005893,2025-12-01,5.2056108
raipur,10005893,2025-12-01,23.945118
rajahmundry,10005893,2025-12-01,5.2056108
rajkot,10005893,2025-12-01,7.4458675
rampur,10005893,2025-12-01,5.2056108
ranchi,10005893,2025-12-01,21.289875
rewari,10005893,2025-12-01,5.2056108
rishikesh,10005893,2025-12-01,4.596315
rohtak,10005893,2025-12-01,11.848044
roorkee,10005893,2025-12-01,7.986509
rudrapur,10005893,2025-12-01,6.2999606
saharanpur,10005893,2025-12-01,5.2056108
sangli,10005893,2025-12-01,2.81481
sangrur,10005893,2025-12-01,5.2056108
satara,10005893,2025-12-01,5.2056108
satna,10005893,2025-12-01,5.2056108
shillong,10005893,2025-12-01,35.174107
shimoga,10005893,2025-12-01,5.2056108
sikar,10005893,2025-12-01,5.2056108
siliguri,10005893,2025-12-01,10.727384
sitapur,10005893,2025-12-01,5.618812
solan,10005893,2025-12-01,7.0471783
solapur,10005893,2025-12-01,5.2056108
sonipat,10005893,2025-12-01,13.436123
sri ganganagar,10005893,2025-12-01,1.8306189
sundar nagar,10005893,2025-12-01,5.2056108
surat,10005893,2025-12-01,22.020994
thrissur,10005893,2025-12-01,7.630399
tiruchirappalli,10005893,2025-12-01,5.2056108
tirupati,10005893,2025-12-01,6.605366
trivandrum,10005893,2025-12-01,22.734327
tumkur,10005893,2025-12-01,5.2056108
udaipur,10005893,2025-12-01,12.77981
udupi,10005893,2025-12-01,6.44313
unnao,10005893,2025-12-01,2.81481
vadodara,10005893,2025-12-01,36.348743
vapi,10005893,2025-12-01,2.81481
varanasi,10005893,2025-12-01,16.377089
vellore,10005893,2025-12-01,6.2999606
vijayawada,10005893,2025-12-01,12.048588
vizag,10005893,2025-12-01,27.30464
vizianagaram,10005893,2025-12-01,5.2056108
vrindavan,10005893,2025-12-01,5.618812
warangal,10005893,2025-12-01,5.3824754
yamunanagar,10005893,2025-12-01,10.478223
zirakpur,10005893,2025-12-01,38.21755
agra,10006105,2025-12-01,46.796185
ahmedabad,10006105,2025-12-01,270.5932
ahmednagar,10006105,2025-12-01,8.950221
ajmer,10006105,2025-12-01,22.65378
akola,10006105,2025-12-01,1.4627111
aligarh,10006105,2025-12-01,16.256174
alwar,10006105,2025-12-01,14.0390215
ambala,10006105,2025-12-01,7.1300855
amravati,10006105,2025-12-01,6.914021
amritsar,10006105,2025-12-01,62.57852
anand,10006105,2025-12-01,13.996022
ankleshwar,10006105,2025-12-01,8.950221
asansol,10006105,2025-12-01,75.75008
aurangabad,10006105,2025-12-01,25.514502
ayodhya,10006105,2025-12-01,14.1211
baddi,10006105,2025-12-01,3.7564447
bahadurgarh,10006105,2025-12-01,17.399395
ballari,10006105,2025-12-01,19.921429
barabanki,10006105,2025-12-01,5.0324335
bardhaman,10006105,2025-12-01,208.74977
bareilly,10006105,2025-12-01,25.337543
batala,10006105,2025-12-01,12.961356
bathinda,10006105,2025-12-01,10.855589
begusarai,10006105,2025-12-01,47.2037
belgaum,10006105,2025-12-01,18.498434
bengaluru,10006105,2025-12-01,2851.8577
berhampur,10006105,2025-12-01,20.053171
bhagalpur,10006105,2025-12-01,70.30032
bharuch,10006105,2025-12-01,11.259715
bhavnagar,10006105,2025-12-01,10.209363
bhimavaram,10006105,2025-12-01,9.010287
bhiwadi,10006105,2025-12-01,29.855822
bhiwani,10006105,2025-12-01,9.884521
bhopal,10006105,2025-12-01,160.63599
bhubaneswar,10006105,2025-12-01,193.05289
bhuj,10006105,2025-12-01,8.950221
bidar,10006105,2025-12-01,21.245165
bijapur,10006105,2025-12-01,12.872197
bikaner,10006105,2025-12-01,9.63862
bokaro,10006105,2025-12-01,58.3138
chandigarh,10006105,2025-12-01,77.67234
chennai,10006105,2025-12-01,545.0519
coimbatore,10006105,2025-12-01,43.156647
cuttack,10006105,2025-12-01,39.265
darbhanga,10006105,2025-12-01,41.26541
davanagere,10006105,2025-12-01,19.626116
dehradun,10006105,2025-12-01,144.1924
delhi,10006105,2025-12-01,1041.6068
deoghar,10006105,2025-12-01,32.729103
deoria,10006105,2025-12-01,14.254718
dewas,10006105,2025-12-01,9.363423
dhanbad,10006105,2025-12-01,105.84139
dharamshala,10006105,2025-12-01,8.950221
dharwad,10006105,2025-12-01,24.200407
durg,10006105,2025-12-01,18.525173
durgapur,10006105,2025-12-01,94.16224
eluru,10006105,2025-12-01,14.227429
erode,10006105,2025-12-01,9.127086
faridabad,10006105,2025-12-01,108.62815
farrukhabad,10006105,2025-12-01,12.108741
fatehpur,10006105,2025-12-01,5.142658
firozabad,10006105,2025-12-01,11.131978
firozpur,10006105,2025-12-01,9.836606
gandhidham,10006105,2025-12-01,5.2572284
gaya,10006105,2025-12-01,45.218445
ghaziabad,10006105,2025-12-01,116.501396
goa,10006105,2025-12-01,206.91718
gonda,10006105,2025-12-01,10.521464
gorakhpur,10006105,2025-12-01,60.158813
gulbarga,10006105,2025-12-01,37.239674
guntur,10006105,2025-12-01,15.627366
gurgaon,10006105,2025-12-01,986.2465
guwahati,10006105,2025-12-01,218.77524
gwalior,10006105,2025-12-01,24.88904
hamirpur,10006105,2025-12-01,10.521464
haridwar,10006105,2025-12-01,30.110533
hassan,10006105,2025-12-01,15.028371
hazaribagh,10006105,2025-12-01,24.387823
hisar,10006105,2025-12-01,12.472312
hoshiarpur,10006105,2025-12-01,1.5334418
hosur,10006105,2025-12-01,11.697912
hubli,10006105,2025-12-01,20.197224
hyderabad,10006105,2025-12-01,1251.8505
indore,10006105,2025-12-01,143.20596
jabalpur,10006105,2025-12-01,37.611454
jaipur,10006105,2025-12-01,153.60101
jalandhar,10006105,2025-12-01,51.496296
jalgaon,10006105,2025-12-01,9.363423
jammu,10006105,2025-12-01,36.369434
jamnagar,10006105,2025-12-01,13.1988535
jamshedpur,10006105,2025-12-01,312.24872
jaunpur,10006105,2025-12-01,9.979779
jhansi,10006105,2025-12-01,19.597618
jind,10006105,2025-12-01,9.363423
jodhpur,10006105,2025-12-01,18.847898
junagadh,10006105,2025-12-01,1.8817521
kaithal,10006105,2025-12-01,9.197816
kakinada,10006105,2025-12-01,19.059156
kalol,10006105,2025-12-01,2.2348838
kanpur,10006105,2025-12-01,123.31307
kapurthala,10006105,2025-12-01,10.706996
karnal,10006105,2025-12-01,18.20264
kharagpur,10006105,2025-12-01,107.72257
kharar,10006105,2025-12-01,42.336273
kochi,10006105,2025-12-01,148.96875
kolhapur,10006105,2025-12-01,13.034646
kolkata,10006105,2025-12-01,11015.632
kota,10006105,2025-12-01,39.392128
kotdwar,10006105,2025-12-01,1.4627111
kottayam,10006105,2025-12-01,20.523022
kozhikode,10006105,2025-12-01,25.962574
kurnool,10006105,2025-12-01,13.443423
kurukshetra,10006105,2025-12-01,8.950221
lakhimpur,10006105,2025-12-01,1.5795107
latur,10006105,2025-12-01,9.836606
lonavala,10006105,2025-12-01,6.8621445
lucknow,10006105,2025-12-01,413.0366
ludhiana,10006105,2025-12-01,49.53823
madurai,10006105,2025-12-01,9.363423
mainpuri,10006105,2025-12-01,1.8817521
mangaluru,10006105,2025-12-01,18.330925
manipal,10006105,2025-12-01,23.455723
mathura,10006105,2025-12-01,10.420714
meerut,10006105,2025-12-01,49.269577
mehsana,10006105,2025-12-01,9.979779
modinagar,10006105,2025-12-01,3.441543
moga,10006105,2025-12-01,10.924031
mohali,10006105,2025-12-01,48.183964
moradabad,10006105,2025-12-01,14.475022
morbi,10006105,2025-12-01,2.7080727
mumbai,10006105,2025-12-01,1359.178
muzaffarpur,10006105,2025-12-01,93.53425
mysore,10006105,2025-12-01,44.639275
nadiad,10006105,2025-12-01,8.950221
nagpur,10006105,2025-12-01,39.289806
nanded,10006105,2025-12-01,10.982526
narmadapuram,10006105,2025-12-01,9.976026
nashik,10006105,2025-12-01,24.591112
navsari,10006105,2025-12-01,10.899028
nellore,10006105,2025-12-01,17.786585
nizamabad,10006105,2025-12-01,3.7253497
noida,10006105,2025-12-01,235.92831
palwal,10006105,2025-12-01,10.791774
panchkula,10006105,2025-12-01,20.930065
panipat,10006105,2025-12-01,19.499868
pathankot,10006105,2025-12-01,10.982526
patiala,10006105,2025-12-01,22.857666
patna,10006105,2025-12-01,958.0572
phagwara,10006105,2025-12-01,7.9555364
prayagraj,10006105,2025-12-01,73.29595
puducherry,10006105,2025-12-01,10.644631
pune,10006105,2025-12-01,801.643
puri,10006105,2025-12-01,31.946886
purnia,10006105,2025-12-01,55.359085
raebareli,10006105,2025-12-01,10.35881
raipur,10006105,2025-12-01,41.931717
rajahmundry,10006105,2025-12-01,18.850737
rajkot,10006105,2025-12-01,27.037752
rajpura,10006105,2025-12-01,9.363423
rampur,10006105,2025-12-01,3.2441998
ranchi,10006105,2025-12-01,266.0623
ratlam,10006105,2025-12-01,3.7253497
rewa,10006105,2025-12-01,16.057701
rewari,10006105,2025-12-01,15.379139
rishikesh,10006105,2025-12-01,14.404828
rohtak,10006105,2025-12-01,27.596441
roorkee,10006105,2025-12-01,26.958597
rudrapur,10006105,2025-12-01,6.5700912
saharanpur,10006105,2025-12-01,20.904663
salem,10006105,2025-12-01,8.950221
sangrur,10006105,2025-12-01,9.010287
satara,10006105,2025-12-01,10.899028
satna,10006105,2025-12-01,14.348823
shillong,10006105,2025-12-01,34.91893
shimoga,10006105,2025-12-01,16.451338
sikar,10006105,2025-12-01,10.586911
siliguri,10006105,2025-12-01,108.83346
sirsa,10006105,2025-12-01,9.836606
sitapur,10006105,2025-12-01,8.610052
solan,10006105,2025-12-01,21.74843
solapur,10006105,2025-12-01,22.999529
sonipat,10006105,2025-12-01,34.482883
sri ganganagar,10006105,2025-12-01,8.950221
sundar nagar,10006105,2025-12-01,9.363423
surat,10006105,2025-12-01,40.660515
thrissur,10006105,2025-12-01,28.024122
tiruchirappalli,10006105,2025-12-01,12.536859
tirupati,10006105,2025-12-01,15.627366
trivandrum,10006105,2025-12-01,46.69023
tumkur,10006105,2025-12-01,12.19661
udaipur,10006105,2025-12-01,21.562986
udupi,10006105,2025-12-01,10.729409
ujjain,10006105,2025-12-01,15.794356
una,10006105,2025-12-01,10.521464
unnao,10006105,2025-12-01,2.2348838
vadodara,10006105,2025-12-01,104.51731
vapi,10006105,2025-12-01,3.7339685
varanasi,10006105,2025-12-01,92.06664
vellore,10006105,2025-12-01,23.908104
vijayawada,10006105,2025-12-01,63.68806
vizag,10006105,2025-12-01,132.35248
vizianagaram,10006105,2025-12-01,10.706996
vrindavan,10006105,2025-12-01,19.677393
warangal,10006105,2025-12-01,14.051808
yamunanagar,10006105,2025-12-01,15.25597
zirakpur,10006105,2025-12-01,41.56248
agra,10006205,2025-12-01,74.50523
ahmedabad,10006205,2025-12-01,36.719543
ajmer,10006205,2025-12-01,5.5933337
akola,10006205,2025-12-01,1.8971646
aligarh,10006205,2025-12-01,29.257118
alwar,10006205,2025-12-01,9.200153
ambala,10006205,2025-12-01,31.943289
amritsar,10006205,2025-12-01,37.199883
anand,10006205,2025-12-01,4.706946
asansol,10006205,2025-12-01,5.5933337
ayodhya,10006205,2025-12-01,51.359432
baddi,10006205,2025-12-01,5.882095
bahadurgarh,10006205,2025-12-01,28.545261
ballari,10006205,2025-12-01,4.706946
barabanki,10006205,2025-12-01,20.024912
bardhaman,10006205,2025-12-01,9.674162
bareilly,10006205,2025-12-01,13.720275
batala,10006205,2025-12-01,19.54952
bathinda,10006205,2025-12-01,6.278185
begusarai,10006205,2025-12-01,6.8887076
belgaum,10006205,2025-12-01,4.706946
bengaluru,10006205,2025-12-01,274.1014
berhampur,10006205,2025-12-01,12.261265
bhagalpur,10006205,2025-12-01,11.528155
bhavnagar,10006205,2025-12-01,5.120148
bhiwadi,10006205,2025-12-01,33.8202
bhiwani,10006205,2025-12-01,12.889349
bhubaneswar,10006205,2025-12-01,36.290794
bhuj,10006205,2025-12-01,4.706946
bidar,10006205,2025-12-01,4.767011
bijapur,10006205,2025-12-01,6.46372
bikaner,10006205,2025-12-01,4.706946
bokaro,10006205,2025-12-01,5.120148
chandigarh,10006205,2025-12-01,10.36166
chandrapur,10006205,2025-12-01,3.4916866
chennai,10006205,2025-12-01,7.331806
cuttack,10006205,2025-12-01,19.074081
darbhanga,10006205,2025-12-01,8.601022
davanagere,10006205,2025-12-01,4.8838115
dehradun,10006205,2025-12-01,134.24481
delhi,10006205,2025-12-01,2819.401
deoghar,10006205,2025-12-01,11.54601
deoria,10006205,2025-12-01,15.840224
dhanbad,10006205,2025-12-01,15.149409
dharamshala,10006205,2025-12-01,2.969634
dharwad,10006205,2025-12-01,4.706946
durgapur,10006205,2025-12-01,6.3191004
faridabad,10006205,2025-12-01,440.31076
farrukhabad,10006205,2025-12-01,15.279503
fatehpur,10006205,2025-12-01,19.156939
firozabad,10006205,2025-12-01,12.714443
firozpur,10006205,2025-12-01,6.340549
gandhidham,10006205,2025-12-01,3.4916866
gaya,10006205,2025-12-01,11.252679
ghaziabad,10006205,2025-12-01,504.91
goa,10006205,2025-12-01,19.09725
gonda,10006205,2025-12-01,22.327576
gorakhpur,10006205,2025-12-01,89.04032
gulbarga,10006205,2025-12-01,7.1317368
gurgaon,10006205,2025-12-01,951.5336
guwahati,10006205,2025-12-01,22.580244
gwalior,10006205,2025-12-01,7.546339
haldwani,10006205,2025-12-01,30.230272
hamirpur,10006205,2025-12-01,4.123098
hapur,10006205,2025-12-01,24.769152
haridwar,10006205,2025-12-01,50.182213
hassan,10006205,2025-12-01,4.706946
hazaribagh,10006205,2025-12-01,4.706946
hisar,10006205,2025-12-01,21.63568
hoshiarpur,10006205,2025-12-01,4.537737
hubli,10006205,2025-12-01,4.706946
hyderabad,10006205,2025-12-01,66.95365
jabalpur,10006205,2025-12-01,9.124622
jaipur,10006205,2025-12-01,96.52229
jalandhar,10006205,2025-12-01,15.135127
jammu,10006205,2025-12-01,10.876246
jamnagar,10006205,2025-12-01,4.706946
jamshedpur,10006205,2025-12-01,45.56227
jaunpur,10006205,2025-12-01,19.375309
jhansi,10006205,2025-12-01,15.568203
jind,10006205,2025-12-01,14.163594
jodhpur,10006205,2025-12-01,5.120148
kaithal,10006205,2025-12-01,14.663311
kakinada,10006205,2025-12-01,4.706946
kanpur,10006205,2025-12-01,311.3864
kapurthala,10006205,2025-12-01,12.232235
karnal,10006205,2025-12-01,23.54872
kashipur,10006205,2025-12-01,6.3191004
khanna,10006205,2025-12-01,5.882095
kharagpur,10006205,2025-12-01,5.7784767
kharar,10006205,2025-12-01,9.410746
kolkata,10006205,2025-12-01,569.35144
kota,10006205,2025-12-01,10.228715
kotdwar,10006205,2025-12-01,14.562245
kurukshetra,10006205,2025-12-01,4.737138
lakhimpur,10006205,2025-12-01,12.802053
lonavala,10006205,2025-12-01,6.3191004
lucknow,10006205,2025-12-01,504.14627
ludhiana,10006205,2025-12-01,24.86635
mainpuri,10006205,2025-12-01,7.892642
manipal,10006205,2025-12-01,4.706946
mathura,10006205,2025-12-01,14.884351
meerut,10006205,2025-12-01,89.77847
modinagar,10006205,2025-12-01,26.2428
moga,10006205,2025-12-01,5.29397
mohali,10006205,2025-12-01,7.019849
moradabad,10006205,2025-12-01,18.080198
morbi,10006205,2025-12-01,6.3191004
mumbai,10006205,2025-12-01,235.8186
muzaffarnagar,10006205,2025-12-01,31.474802
muzaffarpur,10006205,2025-12-01,17.249613
mysore,10006205,2025-12-01,9.076984
nagpur,10006205,2025-12-01,4.6818414
nanded,10006205,2025-12-01,1.8971646
nashik,10006205,2025-12-01,2.8739355
nizamabad,10006205,2025-12-01,6.3191004
noida,10006205,2025-12-01,1170.0552
palwal,10006205,2025-12-01,28.06879
panchkula,10006205,2025-12-01,2.4997723
panipat,10006205,2025-12-01,62.170525
pathankot,10006205,2025-12-01,9.127155
patiala,10006205,2025-12-01,5.766695
patna,10006205,2025-12-01,104.57522
phagwara,10006205,2025-12-01,7.784183
prayagraj,10006205,2025-12-01,135.87389
pune,10006205,2025-12-01,77.815216
puri,10006205,2025-12-01,8.196605
purnia,10006205,2025-12-01,10.10555
raebareli,10006205,2025-12-01,12.959532
rajahmundry,10006205,2025-12-01,4.706946
rajkot,10006205,2025-12-01,6.8887076
rajpura,10006205,2025-12-01,6.142389
rampur,10006205,2025-12-01,15.411343
ranchi,10006205,2025-12-01,22.625792
rewa,10006205,2025-12-01,4.8838115
rewari,10006205,2025-12-01,19.949923
rishikesh,10006205,2025-12-01,19.603207
rohtak,10006205,2025-12-01,63.850807
roorkee,10006205,2025-12-01,22.2944
rudrapur,10006205,2025-12-01,34.20927
saharanpur,10006205,2025-12-01,30.259844
sangrur,10006205,2025-12-01,3.5218787
satna,10006205,2025-12-01,4.706946
shillong,10006205,2025-12-01,5.736503
shimoga,10006205,2025-12-01,4.706946
sikar,10006205,2025-12-01,4.706946
siliguri,10006205,2025-12-01,9.076984
sirsa,10006205,2025-12-01,9.479954
sitapur,10006205,2025-12-01,19.310112
solan,10006205,2025-12-01,3.5458505
solapur,10006205,2025-12-01,4.706946
sonipat,10006205,2025-12-01,81.91847
sri ganganagar,10006205,2025-12-01,4.706946
sundar nagar,10006205,2025-12-01,4.737138
surat,10006205,2025-12-01,3.2959032
tumkur,10006205,2025-12-01,4.706946
udaipur,10006205,2025-12-01,6.548513
udupi,10006205,2025-12-01,4.5409584
una,10006205,2025-12-01,4.462434
unnao,10006205,2025-12-01,11.362552
vadodara,10006205,2025-12-01,11.651325
vapi,10006205,2025-12-01,6.3191004
varanasi,10006205,2025-12-01,188.92955
vellore,10006205,2025-12-01,1.8971646
vijayawada,10006205,2025-12-01,4.706946
vizag,10006205,2025-12-01,7.024482
vizianagaram,10006205,2025-12-01,4.706946
vrindavan,10006205,2025-12-01,18.220827
warangal,10006205,2025-12-01,4.706946
yamunanagar,10006205,2025-12-01,39.898674
zirakpur,10006205,2025-12-01,28.994
agra,10006207,2025-12-01,132.76385
ahmedabad,10006207,2025-12-01,183.79553
ajmer,10006207,2025-12-01,25.918594
akola,10006207,2025-12-01,4.737138
aligarh,10006207,2025-12-01,38.265503
alwar,10006207,2025-12-01,22.06838
ambala,10006207,2025-12-01,15.220543
amravati,10006207,2025-12-01,6.308377
amritsar,10006207,2025-12-01,163.31232
anand,10006207,2025-12-01,4.691036
ankleshwar,10006207,2025-12-01,4.706946
asansol,10006207,2025-12-01,13.084637
aurangabad,10006207,2025-12-01,4.465476
ayodhya,10006207,2025-12-01,11.198506
baddi,10006207,2025-12-01,8.3014555
bahadurgarh,10006207,2025-12-01,13.882357
ballari,10006207,2025-12-01,5.15034
barabanki,10006207,2025-12-01,20.264725
bardhaman,10006207,2025-12-01,14.142767
bareilly,10006207,2025-12-01,52.860832
batala,10006207,2025-12-01,14.507541
bathinda,10006207,2025-12-01,27.71747
begusarai,10006207,2025-12-01,16.784986
belgaum,10006207,2025-12-01,6.578705
bengaluru,10006207,2025-12-01,1140.0538
berhampur,10006207,2025-12-01,6.7392397
bhagalpur,10006207,2025-12-01,23.413946
bharuch,10006207,2025-12-01,5.15034
bhavnagar,10006207,2025-12-01,6.516341
bhiwadi,10006207,2025-12-01,19.606045
bhiwani,10006207,2025-12-01,6.660467
bhopal,10006207,2025-12-01,126.911224
bhubaneswar,10006207,2025-12-01,33.365616
bidar,10006207,2025-12-01,6.370741
bijapur,10006207,2025-12-01,5.15034
bikaner,10006207,2025-12-01,27.781857
bilaspur,10006207,2025-12-01,5.882095
bokaro,10006207,2025-12-01,17.311617
chandigarh,10006207,2025-12-01,214.23367
chandrapur,10006207,2025-12-01,5.9746575
chennai,10006207,2025-12-01,131.12831
coimbatore,10006207,2025-12-01,13.863345
cuttack,10006207,2025-12-01,13.317679
darbhanga,10006207,2025-12-01,17.674717
davanagere,10006207,2025-12-01,14.652603
dehradun,10006207,2025-12-01,221.53085
delhi,10006207,2025-12-01,3244.903
deoghar,10006207,2025-12-01,14.4383135
deoria,10006207,2025-12-01,9.251704
dewas,10006207,2025-12-01,4.2500772
dhanbad,10006207,2025-12-01,35.58572
dharamshala,10006207,2025-12-01,4.6555643
dharwad,10006207,2025-12-01,10.910836
durg,10006207,2025-12-01,20.7697
durgapur,10006207,2025-12-01,17.559765
eluru,10006207,2025-12-01,4.1795115
erode,10006207,2025-12-01,4.706946
faridabad,10006207,2025-12-01,469.172
farrukhabad,10006207,2025-12-01,9.608608
fatehpur,10006207,2025-12-01,15.464735
firozabad,10006207,2025-12-01,8.439953
firozpur,10006207,2025-12-01,9.877307
gandhidham,10006207,2025-12-01,4.799491
gaya,10006207,2025-12-01,31.61656
ghaziabad,10006207,2025-12-01,829.46936
goa,10006207,2025-12-01,36.486
gonda,10006207,2025-12-01,23.253376
gorakhpur,10006207,2025-12-01,109.390274
gulbarga,10006207,2025-12-01,9.230346
guntur,10006207,2025-12-01,4.6206427
gurgaon,10006207,2025-12-01,1530.0802
guwahati,10006207,2025-12-01,35.420013
gwalior,10006207,2025-12-01,17.85421
haldwani,10006207,2025-12-01,45.743958
hamirpur,10006207,2025-12-01,4.4786997
hapur,10006207,2025-12-01,9.877307
haridwar,10006207,2025-12-01,28.14636
hassan,10006207,2025-12-01,4.737138
hazaribagh,10006207,2025-12-01,8.723517
hisar,10006207,2025-12-01,15.746915
hoshiarpur,10006207,2025-12-01,21.759172
hosur,10006207,2025-12-01,5.882095
hubli,10006207,2025-12-01,9.510146
hyderabad,10006207,2025-12-01,321.1538
indore,10006207,2025-12-01,81.193245
jabalpur,10006207,2025-12-01,30.942991
jaipur,10006207,2025-12-01,576.1169
jalandhar,10006207,2025-12-01,152.00122
jalgaon,10006207,2025-12-01,4.737138
jammu,10006207,2025-12-01,41.524403
jamnagar,10006207,2025-12-01,5.15034
jamshedpur,10006207,2025-12-01,74.36768
