tcpl_plant_code,item_id,forecasted_qty
1213.0,10007924,1074.0869
1213.0,10009040,7.0407305
1213.0,10011132,11.161847
1213.0,10015803,4.738951
1213.0,10015807,144.18687
1213.0,10015808,65.40962
1213.0,10037403,8.195641
1213.0,10037406,139.2762
1213.0,10037407,69.059814
1213.0,10062514,16.048998
1213.0,10065362,32.409786
1213.0,10073508,8.435944
1213.0,10073514,100.505806
1213.0,10073515,53.645676
1213.0,10074853,22.835913
1213.0,10106292,16.116802
1213.0,10110034,25.514809
1213.0,10113337,12.887915
1213.0,10140052,29.387753
1213.0,10144356,4.922061
1213.0,10156714,23.76726
1213.0,10156912,10.038763
1213.0,10159513,19.746588
1213.0,10159658,6.865758
1213.0,10159797,31.269531
1213.0,10159798,29.37742
1213.0,10159799,29.17127
1213.0,10160080,26.634573
1213.0,10160081,8.886717
1213.0,10165592,689.328
1213.0,10185710,4.2557735
1213.0,10185712,20.60519
1213.0,10246345,21.937925
1213.0,10246467,84.40609
1214.0,10000197,1583.2214
1214.0,10000295,10846.885
1214.0,10000296,438.22223
1214.0,10000867,29726.531
1214.0,10002072,141.72417
1214.0,10002610,4588.1655
1214.0,10004348,423.89355
1214.0,10004350,1067.0018
1214.0,10004351,1715.2267
1214.0,10004352,31.518139
1214.0,10004353,350.725
1214.0,10005131,9515.075
1214.0,10005305,1467.5533
1214.0,10005887,105.30774
1214.0,10005893,1243.852
1214.0,10006105,1416.3192
1214.0,10006205,3404.504
1214.0,10006207,5271.822
1214.0,10006611,2145.581
1214.0,10007027,16157.78
1214.0,10007028,1884.1068
1214.0,10007377,6516.8193
1214.0,10007924,17750.145
1214.0,10009040,24.965345
1214.0,10011132,109.766785
1214.0,10015803,1.8096545
1214.0,10015807,2114.1199
1214.0,10015808,952.87726
1214.0,10019702,0.97887856
1214.0,10037403,200.20833
1214.0,10037406,2990.9045
1214.0,10037407,1511.8073
1214.0,10062514,102.17307
1214.0,10065362,8143.203
1214.0,10073508,643.84296
1214.0,10073514,2420.1362
1214.0,10073515,443.68933
1214.0,10106292,313.23303
1214.0,10110034,735.5495
1214.0,10113337,288.73187
1214.0,10140052,1309.578
1214.0,10144355,41.4923
1214.0,10144356,49.139565
1214.0,10147745,6.5338416
1214.0,10156714,408.09207
1214.0,10156912,142.06544
1214.0,10159086,3384.8818
1214.0,10159513,292.02145
1214.0,10159658,351.51318
1214.0,10159659,760.7271
1214.0,10159797,573.8343
1214.0,10159798,714.63367
1214.0,10159799,206.71214
1214.0,10160080,313.98846
1214.0,10160081,184.8335
1214.0,10160085,47.27105
1214.0,10160329,9.903518
1214.0,10165592,7189.6924
1214.0,10179487,930.1876
1214.0,10179739,737.6368
1214.0,10185710,123.138176
1214.0,10185712,97.12049
1214.0,10192259,1684.2231
1214.0,10218950,906.2521
1214.0,10246467,613.2707
1214.0,10246630,39.08959
1214.0,10250406,62.73357
1225.0,10000197,139.50977
1225.0,10000295,946.5221
1225.0,10000296,18.41879
1225.0,10000867,922.96136
1225.0,10002072,0.52781945
1225.0,10002610,747.38776
1225.0,10004348,57.459576
1225.0,10004350,195.03572
1225.0,10004351,159.937
1225.0,10004352,4.155574
1225.0,10004353,70.45322
1225.0,10005131,378.98407
1225.0,10005887,17.38778
1225.0,10005893,79.722916
1225.0,10006105,464.93585
1225.0,10006205,16.419167
1225.0,10006207,271.72952
1225.0,10006611,285.1622
1225.0,10007027,3534.6475
1225.0,10007028,301.35565
1225.0,10007377,791.35156
1225.0,10007924,42.274323
1225.0,10011132,32.70932
1225.0,10015807,1194.8037
1225.0,10015808,258.74716
1225.0,10037403,4.4330153
1225.0,10037406,455.7267
1225.0,10037407,216.48598
1225.0,10062514,30.001245
1225.0,10065362,58.15342
1225.0,10073508,7.4342613
1225.0,10073514,52.713146
1225.0,10073515,11.587019
1225.0,10110034,145.65451
1225.0,10113337,4.6919127
1225.0,10140052,117.023056
1225.0,10156912,7.203855
1225.0,10159086,77.03216
1225.0,10159513,2.8942058
1225.0,10159658,5.5669336
1225.0,10159659,2.9815657
1225.0,10159797,33.291637
1225.0,10159798,439.2565
1225.0,10159799,91.270134
1225.0,10160080,5.535843
1225.0,10160081,4.5408154
1225.0,10160085,4.809305
1225.0,10165592,632.226
1225.0,10179487,164.12866
1225.0,10179739,140.38576
1225.0,10185710,53.287125
1225.0,10185712,2.855492
1225.0,10192259,9.601497
1225.0,10218950,3.2802835
1225.0,10246467,42.465767
1225.0,10246630,12.716435
1226.0,10000197,63.865364
1226.0,10000295,491.73822
1226.0,10000296,52.768677
1226.0,10000867,397.2868
1226.0,10002610,719.30615
1226.0,10004348,35.059425
1226.0,10004350,107.24739
1226.0,10004351,70.45687
1226.0,10004352,31.630772
1226.0,10005131,150.5702
1226.0,10005305,0.0
1226.0,10005887,5.9329605
1226.0,10005893,77.169914
1226.0,10006105,85.162735
1226.0,10006205,5.6458144
1226.0,10006207,180.4909
1226.0,10006611,119.337234
1226.0,10007027,417.82324
1226.0,10007028,123.94527
1226.0,10007377,449.60083
1226.0,10011132,9.009987
1226.0,10015803,4.6602316
1226.0,10015807,273.6274
1226.0,10015808,27.478386
1226.0,10037403,30.97849
1226.0,10037406,184.77316
1226.0,10037407,110.41469
1226.0,10062514,14.500993
1226.0,10073514,150.31801
1226.0,10073515,38.10144
1226.0,10074853,2.8645167
1226.0,10106292,0.5926387
1226.0,10110034,2.788361
1226.0,10113337,0.16850916
1226.0,10140052,45.17089
1226.0,10144355,2.867051
1226.0,10159513,2.2309961
1226.0,10159648,46.79445
1226.0,10159658,0.9465119
1226.0,10159659,74.8281
1226.0,10159798,43.196995
1226.0,10160080,0.22625749
1226.0,10160081,2.1551995
1226.0,10165592,691.3949
1226.0,10179487,57.70614
1226.0,10179739,91.57579
1226.0,10246345,97.296524
1226.0,10246467,53.334484
1226.0,10249409,18.971724
1226.0,10249452,46.653095
1235.0,10000197,446.33493
1235.0,10000295,1979.0382
1235.0,10000296,126.11203
1235.0,10000867,1110.7682
1235.0,10002610,766.8405
1235.0,10004348,135.3445
1235.0,10004350,513.4708
1235.0,10004351,487.61716
1235.0,10004352,95.104004
1235.0,10004353,134.74974
1235.0,10005131,1085.3616
1235.0,10005305,98.57604
1235.0,10005887,43.871902
1235.0,10005893,312.62927
1235.0,10006105,962.53906
1235.0,10006205,101.27548
1235.0,10006207,354.1386
1235.0,10006611,288.659
1235.0,10007027,2122.9255
1235.0,10007028,261.4136
1235.0,10007377,1358.5044
1235.0,10007924,764.37213
1235.0,10009040,21.93052
1235.0,10010157,8.1243105
1235.0,10011053,1.6495398
1235.0,10011100,2.267284
1235.0,10011132,39.30682
1235.0,10015803,2.6383855
1235.0,10015807,617.13727
1235.0,10015808,648.1903
1235.0,10037403,83.47239
1235.0,10037406,819.3262
1235.0,10037407,1110.2799
1235.0,10050190,5.930219
1235.0,10062514,35.535824
1235.0,10065362,74.49278
1235.0,10073508,44.129097
1235.0,10073511,11.417436
1235.0,10073514,696.4998
1235.0,10073515,105.79875
1235.0,10074853,5.010681
1235.0,10075045,2.5256553
1235.0,10075046,3.0513425
1235.0,10106292,53.316833
1235.0,10110034,223.15114
1235.0,10113337,177.3724
1235.0,10140052,302.6058
1235.0,10144355,13.469542
1235.0,10144356,43.75648
1235.0,10145076,2.5182834
1235.0,10156714,415.144
1235.0,10156912,13.6770935
1235.0,10159086,189.0378
1235.0,10159513,86.528
1235.0,10159648,42.709972
1235.0,10159658,145.96832
1235.0,10159659,41.603317
1235.0,10159675,6.13577
1235.0,10159797,133.7868
1235.0,10159798,224.3362
1235.0,10159799,52.308132
1235.0,10160080,85.59701
1235.0,10160081,25.285423
1235.0,10160085,21.028133
1235.0,10160329,10.789917
1235.0,10165592,641.7314
1235.0,10179487,133.28268
1235.0,10179739,423.18027
1235.0,10185710,61.016357
1235.0,10185712,39.051956
1235.0,10246345,187.66476
1235.0,10246467,193.07428
1235.0,10246630,33.986797
1235.0,10249409,142.0383
1235.0,10249452,24.066534
1241.0,10000197,9.209086
1241.0,10000295,324.6534
1241.0,10000296,54.819504
1241.0,10000867,122.56734
1241.0,10002610,36.22718
1241.0,10004348,33.60873
1241.0,10004350,66.236664
1241.0,10004351,56.52466
1241.0,10004352,32.82436
1241.0,10004353,5.8348684
1241.0,10005131,69.71167
1241.0,10005305,30.313618
1241.0,10005887,12.8702
1241.0,10005893,169.1627
1241.0,10006105,302.97778
1241.0,10006205,27.318863
1241.0,10006207,75.1408
1241.0,10006611,62.883804
1241.0,10007027,144.05713
1241.0,10007028,38.45963
1241.0,10007377,272.86536
1241.0,10007703,8.686237
1241.0,10007924,484.3819
1241.0,10010157,7.717247
1241.0,10011132,6.5736
1241.0,10015805,68.09741
1241.0,10015807,265.44583
1241.0,10015808,126.8631
1241.0,10037403,50.260963
1241.0,10037406,160.60966
1241.0,10037407,164.9487
1241.0,10050190,6.037633
1241.0,10062514,21.202242
1241.0,10065362,2.9101312
1241.0,10073508,27.280264
1241.0,10073514,159.67435
1241.0,10073515,11.674912
1241.0,10074853,8.639103
1241.0,10075045,10.890479
1241.0,10075046,13.675578
1241.0,10075047,14.300494
1241.0,10106292,18.496084
1241.0,10108004,10.137361
1241.0,10110034,44.678326
1241.0,10113337,13.3190975
1241.0,10140052,8.924972
1241.0,10144355,1.1917702
1241.0,10144356,9.288025
1241.0,10145076,4.0642133
1241.0,10145077,5.061697
1241.0,10156714,9.956763
1241.0,10159086,21.802853
1241.0,10159513,40.2977
1241.0,10159648,1.0158957
1241.0,10159658,23.967775
1241.0,10159659,17.209347
1241.0,10159675,0.0
1241.0,10159797,43.41011
1241.0,10159798,47.211967
1241.0,10160080,39.535275
1241.0,10160081,18.277458
1241.0,10160085,1.1573445
1241.0,10165592,370.5153
1241.0,10179487,8.433424
1241.0,10179739,46.407864
1241.0,10185710,24.001904
1241.0,10185712,3.7059789
1241.0,10246345,17.76633
1241.0,10246467,38.02456
1241.0,10246630,8.9132805
1241.0,10249409,10.913415
1241.0,10249452,10.167139
1241.0,10250406,0.13264517
1253.0,10000197,225.07423
1253.0,10000295,1423.5917
1253.0,10000296,170.48529
1253.0,10000867,818.3873
1253.0,10002610,746.77295
1253.0,10004348,94.65758
1253.0,10004350,131.78607
1253.0,10004351,238.9689
1253.0,10004352,117.21659
1253.0,10004353,36.537777
1253.0,10005131,425.6477
1253.0,10005305,82.18689
1253.0,10005887,59.61843
1253.0,10005893,256.17032
1253.0,10006105,609.5991
1253.0,10006205,85.21991
1253.0,10006207,403.8713
1253.0,10006611,199.79189
1253.0,10007027,3314.8264
1253.0,10007028,367.4308
1253.0,10007377,1055.9767
1253.0,10007924,29.072271
1253.0,10010626,0.0
1253.0,10011132,67.758766
1253.0,10015803,58.12037
1253.0,10015807,764.33136
1253.0,10015808,318.7042
1253.0,10037403,126.30037
1253.0,10037406,633.8497
1253.0,10037407,382.3357
1253.0,10065362,9.876598
1253.0,10073508,50.46252
1253.0,10073511,0.38824484
1253.0,10073514,352.29688
1253.0,10073515,112.23348
1253.0,10074853,85.02947
1253.0,10106292,65.78513
1253.0,10110034,221.82661
1253.0,10113337,122.37315
1253.0,10140052,146.54523
1253.0,10144355,2.8904934
1253.0,10144356,3.7612135
1253.0,10156714,306.5989
1253.0,10159086,274.34705
1253.0,10159513,114.56728
1253.0,10159648,3.8322265
1253.0,10159658,245.72598
1253.0,10159659,3.445977
1253.0,10159797,215.09752
1253.0,10159798,417.4206
1253.0,10159799,80.620316
1253.0,10160080,82.48821
1253.0,10160081,29.098068
1253.0,10160082,0.50581914
1253.0,10160085,25.23057
1253.0,10160329,6.5289817
1253.0,10165592,359.53934
1253.0,10179487,365.4533
1253.0,10179739,230.70801
1253.0,10185710,66.79612
1253.0,10185712,51.278145
1253.0,10246345,299.40656
1253.0,10246467,298.19305
1253.0,10246630,33.187218
1253.0,10249409,2.4649131
1253.0,10249452,0.6528067
1265.0,10000197,62.748436
1265.0,10000295,2706.2268
1265.0,10000296,101.57439
1265.0,10000867,1435.1216
1265.0,10002610,230.95193
1265.0,10004348,33.24158
1265.0,10004350,72.18825
1265.0,10004351,69.28732
1265.0,10004352,27.89634
1265.0,10004353,36.064117
1265.0,10005131,440.00418
1265.0,10005305,41.59073
1265.0,10005887,13.109023
1265.0,10005893,51.73453
1265.0,10006105,953.53973
1265.0,10006205,104.60996
1265.0,10006207,385.4099
1265.0,10006611,193.04149
1265.0,10007027,2121.8884
1265.0,10007028,86.80357
1265.0,10007377,2866.5955
1265.0,10007924,762.4691
1265.0,10009040,9.961051
1265.0,10011132,8.652242
1265.0,10015807,529.06494
1265.0,10015808,97.32346
1265.0,10037403,33.7574
1265.0,10037406,286.2031
1265.0,10037407,122.21828
1265.0,10062514,6.4116597
1265.0,10065362,15.644385
1265.0,10073508,8.16518
1265.0,10073514,716.4267
1265.0,10073515,150.39674
1265.0,10074853,25.380688
1265.0,10106292,19.223423
1265.0,10110034,70.41625
1265.0,10110491,23.14862
1265.0,10113337,37.259148
1265.0,10140052,70.58034
1265.0,10144356,3.5341296
1265.0,10156714,99.47826
1265.0,10156912,29.900234
1265.0,10159086,5.406326
1265.0,10159513,21.926537
1265.0,10159658,34.32195
1265.0,10159797,102.89084
1265.0,10159798,93.99028
1265.0,10159799,41.502884
1265.0,10160080,65.31352
1265.0,10160081,4.3426585
1265.0,10160085,0.0
1265.0,10165592,1047.139
1265.0,10179487,25.93519
1265.0,10179739,90.10988
1265.0,10185710,1.0618925
1265.0,10185712,11.776532
1265.0,10246467,32.501038
1265.0,10246630,0.10862297
1296.0,10000197,44.945652
1296.0,10000295,189.42502
1296.0,10000296,98.69105
1296.0,10000867,492.09982
1296.0,10004348,44.008766
1296.0,10004350,74.95166
1296.0,10004351,67.14652
1296.0,10004353,31.575571
1296.0,10005887,25.275244
1296.0,10005893,66.25733
1296.0,10006105,325.73447
1296.0,10006205,16.95694
1296.0,10006207,42.08561
1296.0,10006611,70.46016
1296.0,10007377,176.99692
1296.0,10007703,447.91235
1296.0,10009040,32.238605
1296.0,10010157,108.24916
1296.0,10011053,5.3768353
1296.0,10011100,162.47208
1296.0,10011132,31.41954
1296.0,10015803,45.169865
1296.0,10015807,156.28937
1296.0,10015808,62.85871
1296.0,10037403,41.38173
1296.0,10037406,320.1539
1296.0,10037407,205.2309
1296.0,10050190,0.0
1296.0,10062514,28.093708
1296.0,10065362,25.08572
1296.0,10073508,12.646
1296.0,10073514,240.38445
1296.0,10073515,32.2234
1296.0,10074853,0.0
1296.0,10075045,192.12656
1296.0,10075046,116.92742
1296.0,10075047,1.1602508
1296.0,10106292,2.9365113
1296.0,10110034,10.736513
1296.0,10113337,14.373482
1296.0,10135678,1.0918992
1296.0,10140052,45.429905
1296.0,10144356,9.508334
1296.0,10145076,41.852585
1296.0,10156714,4.7115183
1296.0,10156912,6.1481514
1296.0,10159513,30.215176
1296.0,10159648,43.91913
1296.0,10159658,47.7342
1296.0,10159659,63.961285
1296.0,10159797,30.428507
1296.0,10159798,35.82076
1296.0,10159799,20.36285
1296.0,10160080,40.074577
1296.0,10160081,6.6876726
1296.0,10160085,3.7702312
1296.0,10179739,92.3335
1296.0,10185710,46.433006
1296.0,10185712,5.0532017
1296.0,10246345,11.873894
1296.0,10246467,121.684135
1296.0,10246630,9.0789585
1296.0,10249409,10.994691
1296.0,10249452,32.658062
1430.0,10000197,496.4582
1430.0,10000295,11967.783
1430.0,10000296,896.6466
1430.0,10000867,8422.763
1430.0,10002610,1741.0409
1430.0,10004348,284.39948
1430.0,10004350,219.77554
1430.0,10004351,661.9349
1430.0,10004352,103.99629
1430.0,10004353,94.45338
1430.0,10005131,4626.3965
1430.0,10005305,755.13055
1430.0,10005887,170.34471
1430.0,10005893,1294.4658
1430.0,10006105,13663.305
1430.0,10006205,710.2246
1430.0,10006207,2541.8052
1430.0,10006611,716.0459
1430.0,10007027,6005.3066
1430.0,10007028,2705.1343
1430.0,10007377,10513.115
1430.0,10007924,8252.805
1430.0,10009040,46.61356
1430.0,10011132,108.96742
1430.0,10015807,3033.8406
1430.0,10015808,782.1733
1430.0,10037403,120.32994
1430.0,10037406,5980.921
1430.0,10037407,2663.9883
1430.0,10062514,169.1633
1430.0,10065362,515.39667
1430.0,10073508,289.34467
1430.0,10073514,4021.6616
1430.0,10073515,667.90454
1430.0,10074853,89.97655
1430.0,10106292,142.30682
1430.0,10110034,487.03668
1430.0,10110491,193.71724
1430.0,10113337,313.52893
1430.0,10140052,568.876
1430.0,10144356,102.55957
1430.0,10147745,1.9032636
1430.0,10156714,932.66156
1430.0,10156912,62.275776
1430.0,10159513,51.534653
1430.0,10159658,332.26035
1430.0,10159797,254.63701
1430.0,10159798,490.2586
1430.0,10159799,145.34586
1430.0,10160080,345.75842
1430.0,10160081,119.89916
1430.0,10160085,41.768005
1430.0,10165592,4646.678
1430.0,10179487,352.37372
1430.0,10179739,416.6836
1430.0,10185710,47.731686
1430.0,10185712,163.30637
1430.0,10246467,1590.7543
1430.0,10246630,60.931664
1430.0,10250406,78.52015
1437.0,10000197,17.273401
1437.0,10000295,160.50262
1437.0,10000296,38.32344
1437.0,10004348,34.001022
1437.0,10004350,37.578857
1437.0,10004351,34.57341
1437.0,10004353,16.16252
1437.0,10005887,13.789229
1437.0,10005893,215.19933
1437.0,10006105,392.68713
1437.0,10006207,74.295906
1437.0,10006611,27.910688
1437.0,10007377,204.3583
1437.0,10007703,136.78072
1437.0,10011100,62.13599
1437.0,10011132,2.279227
1437.0,10015805,1018.11285
1437.0,10015807,333.80087
1437.0,10015808,124.85255
1437.0,10037403,44.93337
1437.0,10037406,136.34358
1437.0,10037407,100.81894
1437.0,10050190,36.181847
1437.0,10073508,1.7207778
1437.0,10073514,240.57
1437.0,10073515,27.135881
1437.0,10074853,0.6728707
1437.0,10075045,122.86773
1437.0,10075046,112.97375
1437.0,10110034,30.462196
1437.0,10113337,8.153303
1437.0,10135678,4.5758595
1437.0,10140052,20.84249
1437.0,10145076,5.3192415
1437.0,10145077,5.864558
1437.0,10156714,119.38676
1437.0,10156912,13.048927
1437.0,10159513,38.084435
1437.0,10159648,132.33904
1437.0,10159658,4.650143
1437.0,10159659,91.052155
1437.0,10159797,21.79321
1437.0,10159798,30.449745
1437.0,10159799,11.667761
1437.0,10160080,6.3890667
1437.0,10160081,4.6702886
1437.0,10160085,2.3566942
1437.0,10165592,200.12355
1437.0,10179739,30.760506
1437.0,10185710,41.28235
1437.0,10185712,7.0845566
1437.0,10246467,49.344254
1437.0,10246630,5.1950746
1437.0,10249409,13.622391
