item_id,item_name,city_norm,month,monthly_qty_sold,monthly_mrp_median,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3m,rolling_mean_6m,rolling_std_3m,rolling_std_6m,cv_3m,cv_6m,slope_3m,slope_6m,zero_count_3m,zero_count_6m,is_intermittent,mean_sales_12m,max_sales_12m,min_sales_12m,month_number_since_launch,is_new_sku_last_3m,month_num,year_num,month_sin,month_cos,item_te,city_te,item_city_te
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),kurukshetra,2025-10-01,1.0,930.0,2.0,3.0,5.0,1.0,,3.3333333333333335,2.6666666666666665,1.52752523165193,1.3662601114076653,0.458257569495579,0.5123475417778746,-1.5000000000000004,0.22857142857142865,0.0,0.0,0,,,,6,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,8.394366197183098,2.6666666666666665
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),lakhimpur,2025-10-01,8.0,930.0,7.0,5.0,3.0,,,5.0,,1.9999999999999902,,0.399999999999998,,1.9999999999999996,,0.0,,0,,,,5,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,7.253521126760563,3.8
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),lucknow,2025-10-01,192.0,4650.0,184.0,191.0,269.0,275.0,306.0,214.66666666666666,245.5,47.18403684863486,48.43036237757414,0.2198014138911562,0.1972723518434792,-42.5,-22.199999999999985,0.0,0.0,0,329.3333333333333,680.0,184.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,617.5369649805448,326.84615384615387
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),ludhiana,2025-10-01,19.0,930.0,23.0,19.0,30.0,40.0,30.0,24.0,30.5,5.567764362830006,8.596510921589854,0.2319901817845836,0.28185281710130666,-3.5,-4.2571428571428545,0.0,0.0,0,42.0,86.0,19.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,91.81804043545878,42.23076923076923
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),manipal,2025-10-01,1.0,930.0,1.0,1.0,1.0,,,1.0,,0.0,,0.0,,9.930136612989094e-17,,0.0,,0,,,,3,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,5.777158774373259,1.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),mathura,2025-10-01,5.0,930.0,8.0,7.0,5.0,11.0,,6.666666666666667,7.0,1.5275252316518035,2.449489747930673,0.22912878474777051,0.34992710684723904,1.4999999999999998,-0.39999999999999947,0.0,0.0,0,,,,9,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,16.02355460385439,8.222222222222221
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),meerut,2025-10-01,28.0,930.0,25.0,21.0,35.0,27.0,10.0,27.0,28.833333333333332,7.211102550927949,6.080021931843263,0.2670778722565907,0.21086781266508428,-5.000000000000003,-1.4571428571428537,0.0,0.0,0,31.666666666666668,76.0,10.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,83.89903181189489,30.076923076923077
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),moga,2025-10-01,9.0,930.0,9.0,7.0,3.0,,,6.333333333333333,,3.055050463303725,,0.48237638894269347,,3.0,,0.0,,0,,,,4,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,6.328859060402684,6.0
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),mohali,2025-10-01,25.0,930.0,18.0,27.0,38.0,32.0,26.0,27.666666666666668,30.333333333333332,10.016652800877795,7.06163342943274,0.36204769159799255,0.2328011020692112,-9.999999999999996,-2.514285714285712,0.0,0.0,0,33.5,57.0,18.0,13,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,86.09494640122512,33.30769230769231
10073508,Tata Tea Gold Tea (1.5 kg)(Pouch),moradabad,2025-10-01,14.0,930.0,7.0,10.0,13.0,5.0,,10.0,8.166666666666666,2.9999999999998526,3.1251666662555455,0.2999999999999853,0.38267346933741375,-2.9999999999999982,0.8285714285714293,0.0,0.0,0,,,,8,0,10,2025,-0.8660254037844386,0.5000000000000001,34.236654804270465,17.115909090909092,6.875
